id,Machine failure,prob
137840,0,0.0015
137841,0,0.0023
137842,0,0.0005
137843,0,0.0073
137844,0,0.0031
137845,0,0.0031
137846,0,0.0008
137847,0,0.0022
137848,0,0.0055
137849,0,0.003
137850,0,0.0015
137851,0,0.0032
137852,0,0.0001
137853,0,0.0007
137854,0,0.0065
137855,0,0.0014
137856,0,0.0023
137857,0,0.0088
137858,0,0.0024
137859,0,0.0005
137860,0,0.0061
137861,0,0.0011
137862,0,0.001
137863,0,0.0006
137864,0,0.0127
137865,0,0.0014
137866,0,0.0016
137867,0,0.0048
137868,0,0.0017
137869,0,0.0015
137870,0,0.0052
137871,0,0.002
137872,0,0.0017
137873,0,0.0019
137874,0,0.0011
137875,0,0.0006
137876,0,0.0022
137877,0,0.0018
137878,0,0.0017
137879,0,0.0013
137880,0,0.0016
137881,0,0.0008
137882,0,0.0021
137883,0,0.0006
137884,0,0.0102
137885,0,0.0073
137886,0,0.005
137887,0,0.0173
137888,0,0.0034
137889,0,0.01
137890,0,0.0051
137891,0,0.0083
137892,0,0.0026
137893,0,0.0067
137894,0,0.0004
137895,0,0.002
137896,0,0.01
137897,0,0.0043
137898,0,0.0128
137899,0,0.0031
137900,0,0.0008
137901,0,0.0023
137902,0,0.0103
137903,0,0.0058
137904,0,0.0014
137905,0,0.0012
137906,0,0.0056
137907,0,0.001
137908,0,0.0024
137909,0,0.0019
137910,0,0.0048
137911,0,0.0012
137912,0,0.0021
137913,0,0.0019
137914,0,0.0018
137915,0,0.0076
137916,0,0.0032
137917,0,0.0011
137918,0,0.0035
137919,0,0.0017
137920,0,0.0043
137921,0,0.0066
137922,0,0.0018
137923,0,0.0111
137924,0,0.0054
137925,0,0.0073
137926,0,0.0016
137927,0,0.0028
137928,0,0.0015
137929,0,0.0026
137930,0,0.0051
137931,0,0.0029
137932,0,0.023
137933,0,0.0019
137934,0,0.0002
137935,0,0.0006
137936,0,0.0012
137937,0,0.0023
137938,0,0.0016
137939,0,0.019
137940,0,0.0048
137941,0,0.0009
137942,0,0.0065
137943,0,0.003
137944,0,0.008
137945,0,0.0026
137946,0,0.0022
137947,0,0.0091
137948,0,0.0053
137949,0,0.002
137950,0,0.0012
137951,0,0.0042
137952,0,0.0022
137953,0,0.0005
137954,0,0.0012
137955,0,0.0029
137956,0,0.0058
137957,0,0.0019
137958,0,0.0083
137959,0,0.0003
137960,0,0.0014
137961,0,0.0274
137962,0,0.0023
137963,0,0.0062
137964,0,0.0023
137965,0,0.0042
137966,0,0.0372
137967,0,0.0015
137968,0,0.0388
137969,0,0.0057
137970,0,0.0042
137971,0,0.0012
137972,0,0.0011
137973,0,0.0005
137974,0,0.001
137975,0,0.0016
137976,0,0.0016
137977,0,0.0129
137978,0,0.0007
137979,0,0.0007
137980,0,0.0011
137981,0,0.0055
137982,0,0.002
137983,0,0.0015
137984,0,0.0024
137985,0,0.01
137986,0,0.002
137987,0,0.0016
137988,0,0.0066
137989,0,0.001
137990,0,0.0009
137991,0,0.0016
137992,0,0.0036
137993,0,0.0019
137994,0,0.0011
137995,0,0.0016
137996,0,0.0024
137997,0,0.0037
137998,0,0.0022
137999,1,0.9927
138000,0,0.0203
138001,0,0.0015
138002,0,0.0014
138003,0,0.0002
138004,0,0.0158
138005,0,0.0127
138006,0,0.0014
138007,0,0.0019
138008,0,0.0015
138009,0,0.0014
138010,0,0.0014
138011,0,0.0023
138012,0,0.0052
138013,0,0.0017
138014,0,0.0015
138015,0,0.0006
138016,0,0.0014
138017,0,0.0057
138018,0,0.003
138019,0,0.0025
138020,0,0.0043
138021,0,0.0014
138022,0,0.0084
138023,0,0.0045
138024,0,0.0016
138025,0,0.0017
138026,0,0.0025
138027,0,0.001
138028,0,0.0012
138029,0,0.0023
138030,0,0.0014
138031,0,0.003
138032,0,0.0042
138033,0,0.0057
138034,0,0.0043
138035,0,0.002
138036,0,0.0023
138037,0,0.0076
138038,0,0.0006
138039,0,0.0028
138040,0,0.0002
138041,0,0.0004
138042,0,0.0017
138043,0,0.0043
138044,0,0.0027
138045,0,0.0018
138046,0,0.0021
138047,0,0.002
138048,0,0.0008
138049,0,0.0007
138050,0,0.0064
138051,0,0.0206
138052,0,0.003
138053,0,0.0042
138054,0,0.0027
138055,0,0.0009
138056,0,0.0008
138057,0,0.0013
138058,0,0.0039
138059,0,0.0157
138060,0,0.0016
138061,0,0.0035
138062,0,0.0071
138063,0,0.0013
138064,0,0.0011
138065,0,0.0055
138066,0,0.0021
138067,0,0.0019
138068,0,0.0056
138069,0,0.002
138070,0,0.0006
138071,0,0.0014
138072,0,0.0083
138073,0,0.0014
138074,0,0.0011
138075,0,0.0037
138076,0,0.0023
138077,0,0.0005
138078,0,0.002
138079,0,0.0055
138080,0,0.0049
138081,0,0.0007
138082,0,0.0056
138083,0,0.0011
138084,0,0.0049
138085,0,0.0017
138086,0,0.0011
138087,0,0.0012
138088,0,0.0097
138089,0,0.0123
138090,0,0.0028
138091,0,0.0058
138092,0,0.001
138093,0,0.0011
138094,0,0.0017
138095,0,0.0027
138096,0,0.0022
138097,0,0.0013
138098,0,0.0038
138099,0,0.0079
138100,0,0.0081
138101,0,0.0076
138102,0,0.0012
138103,0,0.0027
138104,0,0.0004
138105,0,0.0025
138106,0,0.0025
138107,0,0.0032
138108,0,0.0055
138109,0,0.0093
138110,0,0.0018
138111,0,0.0018
138112,0,0.0038
138113,0,0.0098
138114,0,0.0007
138115,0,0.001
138116,0,0.046
138117,0,0.0017
138118,0,0.0043
138119,0,0.0008
138120,0,0.0017
138121,0,0.0093
138122,0,0.003
138123,0,0.0072
138124,0,0.0021
138125,0,0.0099
138126,0,0.0076
138127,0,0.0022
138128,0,0.0028
138129,0,0.0012
138130,0,0.0038
138131,0,0.0082
138132,0,0.0009
138133,0,0.001
138134,0,0.0091
138135,0,0.0019
138136,0,0.0017
138137,0,0.0056
138138,0,0.0007
138139,0,0.002
138140,0,0.0075
138141,0,0.004
138142,0,0.0031
138143,0,0.0005
138144,0,0.0012
138145,0,0.0033
138146,0,0.0027
138147,0,0.0013
138148,0,0.0073
138149,0,0.0105
138150,0,0.0004
138151,0,0.0022
138152,0,0.0187
138153,0,0.0015
138154,0,0.0056
138155,0,0.0017
138156,0,0.0032
138157,0,0.0005
138158,0,0.0053
138159,0,0.0034
138160,0,0.0027
138161,0,0.0061
138162,0,0.0048
138163,0,0.0013
138164,0,0.0019
138165,0,0.0048
138166,0,0.003
138167,0,0.0018
138168,0,0.0031
138169,0,0.001
138170,0,0.0092
138171,0,0.0009
138172,0,0.0029
138173,0,0.0011
138174,0,0.0093
138175,0,0.0038
138176,0,0.0008
138177,0,0.0033
138178,0,0.0018
138179,0,0.0027
138180,0,0.0057
138181,0,0.003
138182,0,0.0011
138183,0,0.0021
138184,0,0.0049
138185,0,0.0021
138186,0,0.0013
138187,0,0.0045
138188,0,0.0019
138189,0,0.0013
138190,0,0.0012
138191,0,0.002
138192,0,0.0009
138193,0,0.0031
138194,0,0.0074
138195,0,0.0057
138196,0,0.0038
138197,0,0.001
138198,0,0.0004
138199,0,0.0046
138200,0,0.0007
138201,0,0.0044
138202,0,0.001
138203,0,0.0028
138204,0,0.0018
138205,0,0.0008
138206,0,0.0023
138207,0,0.0036
138208,0,0.0007
138209,0,0.0089
138210,0,0.0016
138211,0,0.0077
138212,0,0.0017
138213,0,0.0026
138214,0,0.0008
138215,0,0.0006
138216,1,1.0
138217,0,0.0004
138218,0,0.0016
138219,0,0.0011
138220,0,0.0011
138221,0,0.0017
138222,0,0.0026
138223,0,0.0038
138224,0,0.0022
138225,0,0.0013
138226,0,0.0045
138227,0,0.0049
138228,0,0.0021
138229,0,0.0015
138230,0,0.0034
138231,0,0.002
138232,0,0.001
138233,0,0.0021
138234,0,0.0021
138235,0,0.0012
138236,0,0.0035
138237,0,0.0021
138238,0,0.0036
138239,0,0.0008
138240,0,0.0051
138241,0,0.0333
138242,0,0.0029
138243,0,0.0171
138244,0,0.0134
138245,0,0.0052
138246,0,0.0029
138247,0,0.002
138248,0,0.0019
138249,0,0.0044
138250,0,0.001
138251,0,0.002
138252,0,0.0007
138253,0,0.0021
138254,0,0.0015
138255,0,0.0015
138256,0,0.0018
138257,0,0.0006
138258,0,0.005
138259,0,0.0061
138260,0,0.0067
138261,0,0.0029
138262,0,0.0061
138263,0,0.0014
138264,0,0.0027
138265,0,0.0039
138266,0,0.0179
138267,0,0.0025
138268,0,0.0012
138269,0,0.0016
138270,0,0.0067
138271,0,0.004
138272,0,0.0008
138273,0,0.0028
138274,0,0.0043
138275,0,0.0012
138276,0,0.0017
138277,0,0.0005
138278,0,0.0017
138279,0,0.0031
138280,0,0.0016
138281,0,0.0059
138282,0,0.0007
138283,0,0.0024
138284,0,0.0065
138285,0,0.0018
138286,0,0.001
138287,0,0.0007
138288,0,0.0204
138289,0,0.0032
138290,0,0.0022
138291,0,0.0027
138292,0,0.0028
138293,0,0.0017
138294,0,0.0011
138295,0,0.0017
138296,0,0.0482
138297,0,0.0013
138298,0,0.0007
138299,0,0.0029
138300,0,0.0023
138301,0,0.0016
138302,0,0.0011
138303,0,0.0036
138304,0,0.0024
138305,0,0.0044
138306,0,0.0027
138307,0,0.0014
138308,0,0.0011
138309,0,0.0014
138310,0,0.0051
138311,0,0.0087
138312,0,0.0012
138313,0,0.0062
138314,0,0.0016
138315,0,0.001
138316,0,0.0227
138317,0,0.008
138318,0,0.0016
138319,0,0.0019
138320,0,0.0049
138321,0,0.0109
138322,0,0.0016
138323,0,0.0023
138324,0,0.0021
138325,0,0.0015
138326,0,0.0022
138327,0,0.0086
138328,0,0.0005
138329,0,0.0016
138330,0,0.003
138331,0,0.0259
138332,0,0.001
138333,0,0.0076
138334,0,0.0019
138335,0,0.0074
138336,1,0.9975
138337,0,0.0022
138338,0,0.0012
138339,0,0.004
138340,0,0.0012
138341,0,0.0082
138342,0,0.0049
138343,0,0.0034
138344,0,0.0018
138345,0,0.0031
138346,0,0.0047
138347,0,0.0059
138348,0,0.0008
138349,0,0.0012
138350,0,0.0046
138351,0,0.0109
138352,0,0.004
138353,0,0.0051
138354,0,0.0023
138355,0,0.0051
138356,0,0.0116
138357,0,0.0046
138358,0,0.0069
138359,0,0.0015
138360,0,0.0032
138361,0,0.0017
138362,0,0.003
138363,0,0.0104
138364,0,0.0104
138365,0,0.0017
138366,0,0.0011
138367,0,0.0108
138368,0,0.0015
138369,0,0.0046
138370,0,0.0017
138371,0,0.0036
138372,0,0.0067
138373,0,0.0009
138374,0,0.0008
138375,0,0.0087
138376,0,0.0022
138377,0,0.01
138378,0,0.003
138379,0,0.0015
138380,0,0.0027
138381,0,0.0069
138382,0,0.0026
138383,0,0.0033
138384,0,0.0006
138385,0,0.0006
138386,0,0.0086
138387,0,0.0006
138388,0,0.0012
138389,0,0.0047
138390,0,0.0044
138391,0,0.0012
138392,0,0.0011
138393,0,0.0055
138394,0,0.0067
138395,0,0.0024
138396,0,0.0007
138397,0,0.0049
138398,0,0.0033
138399,0,0.0008
138400,0,0.0023
138401,0,0.0028
138402,0,0.0048
138403,0,0.0049
138404,0,0.0046
138405,0,0.001
138406,0,0.001
138407,0,0.0051
138408,0,0.0058
138409,0,0.0058
138410,0,0.0013
138411,0,0.0025
138412,0,0.0012
138413,0,0.0048
138414,0,0.0007
138415,0,0.0236
138416,0,0.0006
138417,0,0.0031
138418,0,0.007
138419,0,0.0027
138420,0,0.0014
138421,0,0.0024
138422,0,0.0019
138423,0,0.0137
138424,0,0.0012
138425,0,0.002
138426,0,0.0013
138427,0,0.0018
138428,0,0.0112
138429,0,0.0057
138430,0,0.0008
138431,0,0.0033
138432,0,0.0018
138433,0,0.0026
138434,0,0.0012
138435,0,0.0016
138436,0,0.0016
138437,0,0.003
138438,0,0.0015
138439,0,0.0022
138440,0,0.0038
138441,0,0.0024
138442,0,0.0015
138443,0,0.0048
138444,0,0.0008
138445,0,0.0022
138446,0,0.0024
138447,0,0.0062
138448,0,0.0042
138449,0,0.0028
138450,0,0.0015
138451,0,0.0059
138452,0,0.0014
138453,0,0.0026
138454,0,0.0074
138455,0,0.0018
138456,0,0.0009
138457,0,0.0039
138458,0,0.0007
138459,0,0.0229
138460,0,0.0017
138461,0,0.0021
138462,0,0.0088
138463,0,0.005
138464,0,0.026
138465,0,0.0049
138466,0,0.0027
138467,0,0.0015
138468,0,0.0008
138469,0,0.0063
138470,0,0.0016
138471,0,0.0011
138472,0,0.0032
138473,0,0.0006
138474,0,0.0007
138475,0,0.0084
138476,0,0.0156
138477,0,0.003
138478,0,0.0024
138479,0,0.0032
138480,0,0.005
138481,0,0.0114
138482,0,0.0012
138483,0,0.0039
138484,0,0.001
138485,0,0.0018
138486,0,0.0034
138487,0,0.0022
138488,0,0.013
138489,0,0.0071
138490,0,0.0005
138491,0,0.0051
138492,0,0.0007
138493,0,0.0012
138494,0,0.0038
138495,0,0.004
138496,0,0.0473
138497,0,0.0011
138498,0,0.0015
138499,0,0.0016
138500,0,0.006
138501,0,0.0009
138502,0,0.0037
138503,0,0.0022
138504,0,0.0009
138505,0,0.0019
138506,0,0.0013
138507,0,0.0047
138508,0,0.0011
138509,0,0.0009
138510,0,0.0011
138511,0,0.0056
138512,0,0.0011
138513,0,0.003
138514,0,0.003
138515,0,0.0016
138516,0,0.0068
138517,0,0.0024
138518,0,0.0034
138519,0,0.002
138520,0,0.0011
138521,0,0.0014
138522,0,0.0023
138523,0,0.0029
138524,0,0.0073
138525,0,0.0001
138526,0,0.0052
138527,0,0.0008
138528,0,0.002
138529,0,0.0012
138530,0,0.0021
138531,0,0.0011
138532,0,0.0005
138533,0,0.0061
138534,0,0.0017
138535,0,0.0013
138536,0,0.0079
138537,0,0.003
138538,0,0.0014
138539,0,0.0067
138540,0,0.0025
138541,0,0.0016
138542,0,0.0013
138543,0,0.0028
138544,0,0.0023
138545,0,0.011
138546,0,0.0011
138547,0,0.0025
138548,0,0.0025
138549,0,0.0111
138550,0,0.0055
138551,0,0.0108
138552,0,0.0014
138553,0,0.0003
138554,0,0.0008
138555,0,0.0045
138556,0,0.003
138557,0,0.0009
138558,0,0.0014
138559,0,0.0012
138560,0,0.0022
138561,0,0.0052
138562,0,0.0017
138563,0,0.001
138564,0,0.0017
138565,0,0.0063
138566,0,0.0011
138567,0,0.0025
138568,0,0.0008
138569,0,0.0058
138570,0,0.0035
138571,0,0.0013
138572,0,0.0072
138573,0,0.0007
138574,0,0.0016
138575,0,0.0055
138576,0,0.0015
138577,0,0.0038
138578,0,0.004
138579,0,0.0048
138580,0,0.0014
138581,0,0.021
138582,0,0.001
138583,0,0.0013
138584,0,0.0025
138585,0,0.0003
138586,0,0.0008
138587,0,0.0057
138588,0,0.004
138589,0,0.0034
138590,0,0.0013
138591,0,0.0085
138592,0,0.0124
138593,0,0.0021
138594,0,0.0026
138595,0,0.0018
138596,0,0.003
138597,0,0.0023
138598,0,0.0097
138599,0,0.0047
138600,0,0.0017
138601,0,0.016
138602,0,0.0014
138603,0,0.0024
138604,0,0.0008
138605,0,0.0015
138606,0,0.0018
138607,0,0.0011
138608,0,0.0033
138609,1,0.9951
138610,0,0.0026
138611,0,0.0032
138612,0,0.0064
138613,0,0.0014
138614,0,0.0018
138615,0,0.0037
138616,0,0.0057
138617,0,0.0183
138618,0,0.0018
138619,0,0.0014
138620,0,0.001
138621,0,0.0047
138622,0,0.0013
138623,0,0.002
138624,0,0.0038
138625,0,0.0049
138626,0,0.0013
138627,0,0.0016
138628,0,0.0015
138629,0,0.0045
138630,0,0.0053
138631,0,0.0051
138632,0,0.0014
138633,0,0.0061
138634,0,0.0064
138635,0,0.0041
138636,0,0.0024
138637,0,0.001
138638,0,0.0002
138639,0,0.0006
138640,0,0.0025
138641,0,0.0006
138642,0,0.0021
138643,0,0.0007
138644,0,0.0013
138645,0,0.0049
138646,0,0.0061
138647,0,0.0008
138648,0,0.0011
138649,0,0.0118
138650,0,0.0072
138651,0,0.0024
138652,0,0.0019
138653,0,0.0101
138654,0,0.0051
138655,0,0.0012
138656,0,0.3568
138657,0,0.0046
138658,0,0.001
138659,0,0.0016
138660,0,0.0003
138661,0,0.0005
138662,0,0.0011
138663,0,0.0026
138664,0,0.0012
138665,0,0.0011
138666,0,0.0038
138667,0,0.0029
138668,0,0.0009
138669,0,0.0026
138670,0,0.0009
138671,0,0.0024
138672,0,0.0058
138673,0,0.007
138674,0,0.0026
138675,0,0.0022
138676,0,0.0015
138677,0,0.0035
138678,0,0.0033
138679,0,0.0013
138680,0,0.0047
138681,0,0.0235
138682,0,0.0019
138683,0,0.0023
138684,0,0.0093
138685,0,0.001
138686,0,0.0003
138687,0,0.0076
138688,0,0.0021
138689,0,0.0026
138690,0,0.0027
138691,0,0.002
138692,0,0.0008
138693,0,0.0056
138694,0,0.0015
138695,0,0.0009
138696,0,0.0108
138697,0,0.002
138698,0,0.0007
138699,0,0.001
138700,0,0.0146
138701,0,0.0085
138702,0,0.0006
138703,0,0.0004
138704,0,0.0014
138705,0,0.0009
138706,0,0.0019
138707,0,0.0009
138708,0,0.0021
138709,0,0.0062
138710,0,0.0012
138711,0,0.0038
138712,0,0.0011
138713,0,0.0021
138714,0,0.0023
138715,0,0.0037
138716,0,0.0025
138717,0,0.0073
138718,0,0.0154
138719,0,0.0012
138720,1,0.9962
138721,0,0.0011
138722,0,0.0051
138723,0,0.0058
138724,0,0.002
138725,0,0.0026
138726,0,0.0005
138727,0,0.0025
138728,0,0.003
138729,0,0.0045
138730,0,0.0067
138731,0,0.0009
138732,0,0.0016
138733,0,0.0016
138734,0,0.0014
138735,0,0.0044
138736,0,0.002
138737,0,0.0049
138738,0,0.0005
138739,0,0.0008
138740,0,0.0025
138741,0,0.0016
138742,0,0.0241
138743,0,0.0068
138744,0,0.0014
138745,0,0.0052
138746,0,0.003
138747,0,0.0007
138748,0,0.003
138749,0,0.0047
138750,0,0.0044
138751,0,0.0036
138752,0,0.01
138753,0,0.0115
138754,0,0.0002
138755,0,0.0011
138756,0,0.0009
138757,0,0.0094
138758,0,0.0035
138759,0,0.001
138760,0,0.0014
138761,0,0.0034
138762,0,0.0031
138763,0,0.0016
138764,0,0.0076
138765,0,0.0087
138766,0,0.002
138767,0,0.0073
138768,0,0.001
138769,0,0.0021
138770,0,0.0003
138771,0,0.0027
138772,0,0.0015
138773,0,0.0049
138774,1,0.997
138775,0,0.0086
138776,0,0.0039
138777,0,0.0011
138778,0,0.0015
138779,0,0.0026
138780,0,0.001
138781,0,0.0033
138782,0,0.0052
138783,0,0.002
138784,0,0.0129
138785,0,0.0022
138786,0,0.0024
138787,0,0.0012
138788,0,0.0037
138789,0,0.0017
138790,0,0.0012
138791,0,0.0021
138792,0,0.027
138793,0,0.0012
138794,0,0.002
138795,0,0.0009
138796,0,0.0012
138797,0,0.0121
138798,0,0.003
138799,0,0.0043
138800,0,0.0014
138801,0,0.0011
138802,0,0.0027
138803,0,0.0057
138804,0,0.0017
138805,0,0.0008
138806,0,0.0007
138807,0,0.0094
138808,0,0.0112
138809,0,0.0059
138810,0,0.0013
138811,0,0.0056
138812,0,0.0023
138813,0,0.0065
138814,0,0.0038
138815,0,0.0003
138816,0,0.0025
138817,0,0.0007
138818,0,0.0016
138819,0,0.0041
138820,0,0.0017
138821,0,0.0087
138822,0,0.0013
138823,0,0.0026
138824,0,0.0009
138825,0,0.0005
138826,0,0.0036
138827,0,0.0161
138828,0,0.0023
138829,0,0.0153
138830,0,0.0024
138831,0,0.001
138832,0,0.0011
138833,0,0.0019
138834,0,0.0054
138835,0,0.0015
138836,0,0.0034
138837,0,0.0018
138838,0,0.0048
138839,0,0.0013
138840,0,0.0032
138841,0,0.001
138842,0,0.0063
138843,0,0.0043
138844,0,0.0011
138845,0,0.001
138846,0,0.0077
138847,0,0.0044
138848,0,0.0013
138849,0,0.0016
138850,0,0.0011
138851,0,0.0183
138852,0,0.0023
138853,0,0.0006
138854,0,0.0014
138855,0,0.0188
138856,0,0.0027
138857,0,0.006
138858,0,0.0002
138859,0,0.0129
138860,0,0.0015
138861,0,0.0027
138862,0,0.0029
138863,0,0.0011
138864,0,0.0006
138865,0,0.0007
138866,0,0.0275
138867,0,0.0096
138868,0,0.0019
138869,0,0.0011
138870,0,0.0047
138871,0,0.0031
138872,0,0.0021
138873,0,0.0078
138874,0,0.0062
138875,0,0.0039
138876,0,0.0003
138877,0,0.0059
138878,0,0.0021
138879,0,0.0017
138880,0,0.0014
138881,0,0.0017
138882,0,0.0025
138883,0,0.0026
138884,0,0.0006
138885,0,0.0049
138886,0,0.0106
138887,0,0.0007
138888,0,0.0054
138889,0,0.0012
138890,0,0.0104
138891,0,0.0229
138892,0,0.0025
138893,0,0.0016
138894,0,0.001
138895,0,0.0053
138896,0,0.0027
138897,0,0.01
138898,0,0.005
138899,0,0.0006
138900,0,0.0039
138901,0,0.0038
138902,0,0.0019
138903,0,0.0071
138904,0,0.0018
138905,0,0.0051
138906,0,0.002
138907,0,0.0032
138908,0,0.0025
138909,0,0.0046
138910,0,0.0019
138911,0,0.0021
138912,0,0.0008
138913,0,0.0017
138914,0,0.0012
138915,0,0.0009
138916,0,0.0012
138917,0,0.0042
138918,0,0.0008
138919,0,0.0022
138920,0,0.0009
138921,0,0.0012
138922,0,0.0015
138923,0,0.0013
138924,0,0.0076
138925,0,0.0013
138926,0,0.0005
138927,0,0.0066
138928,0,0.001
138929,0,0.0067
138930,0,0.0027
138931,0,0.0014
138932,0,0.0035
138933,0,0.0008
138934,0,0.0034
138935,0,0.0035
138936,0,0.0051
138937,0,0.0034
138938,0,0.0009
138939,1,0.9979
138940,0,0.0049
138941,0,0.0007
138942,0,0.0269
138943,0,0.003
138944,0,0.0017
138945,0,0.0027
138946,0,0.0016
138947,1,0.9907
138948,0,0.0008
138949,0,0.0024
138950,0,0.003
138951,0,0.0028
138952,0,0.0016
138953,0,0.0037
138954,0,0.0021
138955,0,0.0063
138956,0,0.0029
138957,0,0.0032
138958,0,0.003
138959,0,0.0024
138960,0,0.0011
138961,0,0.0029
138962,0,0.0023
138963,0,0.001
138964,0,0.0171
138965,0,0.0007
138966,0,0.0061
138967,0,0.0019
138968,0,0.0007
138969,0,0.0012
138970,0,0.0022
138971,0,0.0005
138972,0,0.0021
138973,0,0.007
138974,0,0.0007
138975,0,0.0029
138976,0,0.0032
138977,0,0.0009
138978,0,0.0027
138979,0,0.0015
138980,0,0.0029
138981,0,0.001
138982,0,0.0053
138983,0,0.0061
138984,0,0.0115
138985,0,0.0026
138986,0,0.0008
138987,0,0.0014
138988,0,0.0027
138989,0,0.0076
138990,0,0.008
138991,0,0.0018
138992,0,0.004
138993,0,0.0068
138994,0,0.0007
138995,0,0.0045
138996,0,0.003
138997,0,0.0023
138998,0,0.0036
138999,0,0.0037
139000,0,0.0022
139001,0,0.0033
139002,0,0.0013
139003,0,0.005
139004,0,0.0029
139005,0,0.0014
139006,0,0.0018
139007,0,0.0005
139008,0,0.0009
139009,0,0.0009
139010,0,0.0023
139011,0,0.0239
139012,0,0.0013
139013,0,0.0019
139014,0,0.0057
139015,0,0.0128
139016,0,0.0009
139017,0,0.0039
139018,0,0.0021
139019,0,0.0033
139020,0,0.0016
139021,0,0.0029
139022,0,0.0005
139023,0,0.0008
139024,0,0.0018
139025,0,0.0005
139026,0,0.0014
139027,0,0.0016
139028,0,0.0029
139029,0,0.0104
139030,0,0.0028
139031,0,0.002
139032,0,0.0004
139033,0,0.0047
139034,0,0.0069
139035,0,0.0042
139036,0,0.0007
139037,0,0.0013
139038,0,0.0075
139039,0,0.0003
139040,0,0.0088
139041,0,0.0039
139042,0,0.0009
139043,0,0.0024
139044,0,0.0012
139045,0,0.0013
139046,0,0.0006
139047,0,0.0019
139048,0,0.0034
139049,0,0.0009
139050,0,0.0137
139051,0,0.0055
139052,0,0.0012
139053,0,0.0025
139054,0,0.0022
139055,0,0.0024
139056,0,0.0037
139057,0,0.0054
139058,0,0.0025
139059,0,0.0012
139060,0,0.0031
139061,1,1.0
139062,0,0.0049
139063,0,0.0021
139064,0,0.0032
139065,0,0.0034
139066,0,0.0019
139067,0,0.0041
139068,0,0.0034
139069,0,0.0125
139070,0,0.0005
139071,0,0.0009
139072,0,0.009
139073,0,0.0007
139074,0,0.0048
139075,0,0.0053
139076,0,0.0047
139077,0,0.0027
139078,0,0.002
139079,0,0.0032
139080,0,0.0032
139081,0,0.0022
139082,1,0.9999
139083,0,0.0005
139084,0,0.0012
139085,0,0.0006
139086,0,0.0184
139087,0,0.003
139088,0,0.0123
139089,0,0.0026
139090,0,0.001
139091,0,0.0084
139092,0,0.0027
139093,0,0.0167
139094,0,0.0013
139095,0,0.0022
139096,0,0.0024
139097,0,0.0007
139098,0,0.0023
139099,0,0.0026
139100,0,0.0014
139101,0,0.0013
139102,0,0.0016
139103,0,0.0021
139104,0,0.0017
139105,0,0.0134
139106,0,0.0046
139107,0,0.0036
139108,0,0.0104
139109,0,0.0092
139110,0,0.0033
139111,0,0.0013
139112,0,0.0035
139113,0,0.0035
139114,0,0.0036
139115,0,0.0038
139116,0,0.0016
139117,0,0.0013
139118,0,0.0009
139119,0,0.0011
139120,0,0.0008
139121,0,0.0026
139122,0,0.0035
139123,0,0.0003
139124,0,0.0008
139125,0,0.0025
139126,0,0.0028
139127,0,0.0054
139128,0,0.0011
139129,0,0.002
139130,0,0.0072
139131,0,0.003
139132,0,0.0012
139133,0,0.0019
139134,0,0.0019
139135,0,0.0027
139136,0,0.0032
139137,0,0.0016
139138,0,0.0026
139139,0,0.0142
139140,0,0.0004
139141,0,0.0401
139142,0,0.002
139143,0,0.0008
139144,0,0.0013
139145,0,0.0053
139146,0,0.0022
139147,0,0.0016
139148,0,0.0033
139149,0,0.0087
139150,0,0.001
139151,0,0.0009
139152,0,0.0025
139153,0,0.0031
139154,0,0.0029
139155,0,0.0018
139156,0,0.0014
139157,0,0.0016
139158,0,0.003
139159,0,0.0019
139160,0,0.0008
139161,0,0.001
139162,0,0.0005
139163,0,0.0009
139164,0,0.0007
139165,0,0.0016
139166,0,0.0009
139167,1,0.9995
139168,0,0.001
139169,0,0.0033
139170,0,0.0031
139171,0,0.0065
139172,0,0.0021
139173,0,0.0022
139174,0,0.0008
139175,0,0.0041
139176,0,0.0026
139177,0,0.0013
139178,0,0.0018
139179,0,0.0044
139180,0,0.0017
139181,0,0.0011
139182,0,0.0013
139183,0,0.0005
139184,0,0.0066
139185,0,0.0008
139186,0,0.0024
139187,0,0.0007
139188,0,0.0025
139189,0,0.0042
139190,0,0.0035
139191,0,0.0039
139192,0,0.0013
139193,0,0.004
139194,0,0.0012
139195,0,0.0042
139196,0,0.0047
139197,0,0.0072
139198,0,0.0178
139199,0,0.0017
139200,0,0.0033
139201,0,0.0008
139202,0,0.0021
139203,0,0.0008
139204,0,0.0011
139205,0,0.007
139206,0,0.0019
139207,0,0.0021
139208,0,0.002
139209,0,0.0012
139210,0,0.0005
139211,0,0.0033
139212,0,0.0018
139213,0,0.0015
139214,0,0.0015
139215,0,0.0047
139216,0,0.0023
139217,0,0.002
139218,0,0.0039
139219,0,0.0039
139220,0,0.0086
139221,0,0.0009
139222,0,0.0009
139223,0,0.0023
139224,0,0.0015
139225,0,0.0008
139226,0,0.0009
139227,0,0.003
139228,0,0.0028
139229,0,0.0057
139230,0,0.0036
139231,0,0.0026
139232,0,0.0045
139233,0,0.0017
139234,0,0.0098
139235,0,0.0025
139236,0,0.002
139237,0,0.0006
139238,0,0.0131
139239,0,0.0163
139240,0,0.0032
139241,0,0.0047
139242,0,0.0066
139243,0,0.0017
139244,0,0.0023
139245,0,0.0103
139246,0,0.0049
139247,0,0.0021
139248,0,0.0014
139249,0,0.001
139250,0,0.0017
139251,0,0.0034
139252,0,0.0036
